virus,population,prob_type,loghi,prob_lb,prob_med,prob_ub
H3N2,Exposed,inf,1.4789999999999999,0.4668330717379392,0.5117275480313165,0.556523215990214
H3N2,Exposed,inf,1.5659999999999998,0.4561355410930664,0.49900853296572867,0.5419055489446178
H3N2,Exposed,inf,1.6529999999999998,0.4448860261781689,0.48617596241424715,0.5273983179272821
H3N2,Exposed,inf,1.7399999999999998,0.4335237494531194,0.4734975183211506,0.5135869701733026
H3N2,Exposed,inf,1.827,0.422156575053921,0.4607015754337747,0.49948813514634566
H3N2,Exposed,inf,1.914,0.4104854558771145,0.44795150752096635,0.48589430038904885
H3N2,Exposed,inf,2.001,0.3988191610411439,0.4352935898065332,0.47244942824007513
H3N2,Exposed,inf,2.088,0.3871186211539982,0.4227509507402996,0.45904620489543085
H3N2,Exposed,inf,2.175,0.375313641435794,0.4103245449172839,0.44625852259758725
H3N2,Exposed,inf,2.262,0.36323560341288563,0.39801353614606333,0.4334640879163349
H3N2,Exposed,inf,2.3489999999999998,0.3506815002409128,0.38576732153460436,0.4211784733889708
H3N2,Exposed,inf,2.436,0.33824964939192087,0.3736601333590964,0.4090514813666724
H3N2,Exposed,inf,2.5229999999999997,0.3260178046939315,0.3617152394523398,0.39771397861664765
H3N2,Exposed,inf,2.61,0.3133299584985141,0.3500879834544748,0.3866812332230088
H3N2,Exposed,inf,2.6969999999999996,0.3010564131321488,0.3385457673079926,0.37585731650464105
H3N2,Exposed,inf,2.784,0.28862729518679586,0.327181432536244,0.3652967676833951
H3N2,Exposed,inf,2.871,0.27646468139402425,0.3160771682240056,0.35499950688556364
H3N2,Exposed,inf,2.9579999999999997,0.2645853793379864,0.30506114438789944,0.3451677100960835
H3N2,Exposed,inf,3.045,0.25285690622178203,0.2943651148707357,0.33544249272355026
H3N2,Exposed,inf,3.1319999999999997,0.24131538628296403,0.28387264099729925,0.3260511684194447
H3N2,Exposed,inf,3.219,0.2300232252618081,0.2735348047936724,0.3170164895946148
H3N2,Exposed,inf,3.3059999999999996,0.21919567322250288,0.2635055205963908,0.30787027371080317
H3N2,Exposed,inf,3.393,0.20880827719179912,0.25369746748637206,0.2993151193130591
H3N2,Exposed,inf,3.4799999999999995,0.19861735427807095,0.24411847866225145,0.2909984835724728
H3N2,Exposed,inf,3.5669999999999997,0.1888557595474701,0.23481987417159345,0.2826137743210809
H3N2,Exposed,inf,3.654,0.17930278369481595,0.2256690234340848,0.27436454355528217
H3N2,Exposed,inf,3.7409999999999997,0.1702109871013405,0.21679229035710995,0.2664287818339827
H3N2,Exposed,inf,3.828,0.1616323414733668,0.20825198586690358,0.2586022538565426
H3N2,Exposed,inf,3.9149999999999996,0.15314926265272444,0.19995352963786267,0.25093625399390307
H3N2,Exposed,inf,4.002,0.14487923539287528,0.1919432183164601,0.24340212142424208
H3N2,Exposed,inf,4.0889999999999995,0.13716454588853635,0.18409542387538547,0.2361141752241892
H3N2,Exposed,inf,4.176,0.12976131356896609,0.1766043713752775,0.22895440733855732
H3N2,Exposed,inf,4.263,0.12259975291420273,0.169262220259488,0.22181035835881927
H3N2,Exposed,inf,4.35,0.11588535639232057,0.1621183205256972,0.21507385899223416
H3N2,Exposed,inf,4.436999999999999,0.10964119763894192,0.15529539476575888,0.20845091124547865
H3N2,Exposed,inf,4.524,0.10331548654284456,0.1486660065126647,0.2019775907585556
H3N2,Exposed,inf,4.611,0.09773440352063578,0.14234993912119365,0.19543502914076227
H3N2,Exposed,inf,4.6979999999999995,0.09217410491134848,0.13626239509884325,0.1894196498160126
H3N2,Exposed,inf,4.784999999999999,0.08693336901198473,0.13036968656682285,0.18350018493717066
H3N2,Exposed,inf,4.872,0.08199692812462196,0.12463845360966724,0.1777683679036241
H3N2,Exposed,inf,4.959,0.07724307116158277,0.1191713202333371,0.17206267467104683
H3N2,Exposed,inf,5.045999999999999,0.07280778197334999,0.11391807512006175,0.16677199373625046
H3N2,Exposed,inf,5.133,0.06860947973573793,0.10884129631669281,0.1614112457417269
H3N2,Exposed,inf,5.22,0.0645845726550986,0.10396466272026861,0.15625719714865854
H3N2,Exposed,inf,5.3069999999999995,0.060822795560694004,0.09929847499955691,0.15120686835671987
H3N2,Exposed,inf,5.393999999999999,0.05720820017240287,0.09478028483056322,0.1462414815043418
H3N2,Exposed,inf,5.481,0.0537987974591722,0.09050049540767252,0.14141300890098113
H3N2,Exposed,inf,5.568,0.05064664457787463,0.08634778297823492,0.13680463189940734
H3N2,Exposed,inf,5.654999999999999,0.047649733838254466,0.08237763085924577,0.13238742133546588
H3N2,Exposed,inf,5.742,0.044735621492119,0.07857434863817997,0.1281000627722843
H3N2,Exposed,inf,5.829,0.041949251875099736,0.0749759139709753,0.12368846526657001
H3N2,Exposed,inf,5.9159999999999995,0.039411420456111027,0.07144757955106212,0.119581930755514
H3N2,Exposed,inf,6.002999999999999,0.036996709399007545,0.06811458596800113,0.11557304320919008
H3N2,Exposed,inf,6.09,0.03481661468380708,0.06491010532646035,0.1115881404520753
H3N2,Exposed,inf,6.177,0.032702196925327054,0.06185750335360701,0.10784543289656848
H3N2,Exposed,inf,6.263999999999999,0.03072794100100811,0.05893607307036647,0.10412815408266174
H3N2,Exposed,inf,6.351,0.028858727804199184,0.0561801480933089,0.10051133318602862
H3N2,Exposed,inf,6.438,0.027141088968506432,0.053541513781019456,0.09703218359130998
H3N2,Exposed,inf,6.5249999999999995,0.025464852664983703,0.05099060405547956,0.09367212607410055
H3N2,Exposed,inf,6.611999999999999,0.02393305488123387,0.04854548111195772,0.09049400581192567
H3N2,Exposed,inf,6.699,0.02248518803774794,0.046235089207398716,0.08733422542366369
H3N2,Exposed,inf,6.786,0.021131153618890928,0.04401767304202858,0.08434906264639
H3N2,Exposed,inf,6.872999999999999,0.019860441595674967,0.04190041930392524,0.08137385525973748
H3N2,Exposed,inf,6.959999999999999,0.018643927372321203,0.03987838772195368,0.078421884559205
H3N2,Exposed,inf,7.047,0.01749976446006682,0.03794839714892079,0.07571273300765048
H3N2,Exposed,inf,7.1339999999999995,0.016422605205750312,0.03611740390053947,0.07302418964227414
H3N2,Exposed,inf,7.220999999999999,0.015405719446330799,0.03438297324249168,0.0704361615731897
